Coupling
  -1.548  -0.918   0.177   0.907   1.099   0.506  -0.795  -0.383   0.237   0.037   0.000   0.000  -1.548
  -0.686   0.317   1.194   1.519   0.748  -0.937  -0.845  -0.285  -0.179   1.199   0.000   0.000  -0.686
   0.488   1.434   2.145   1.924   0.459  -1.232  -0.802  -0.370   1.043   1.711   0.000   0.000   0.488
   1.418   2.029   2.475   1.593  -0.618  -0.995   0.869   1.136   1.539   1.625   0.000   0.000   1.418
   2.400   2.307   2.049   1.359   0.382   1.484   1.282   1.596   1.795   1.411   0.000   0.000   2.400
   2.767   2.228   2.071   2.245   3.199   2.355   1.629   2.099   1.707   0.866   0.000   0.000   2.767
   2.463   1.661   1.724   2.351   3.404   3.439   3.067   2.258   1.401   0.583   0.000   0.000   2.463
   1.828   0.913   1.223   2.309   3.849   4.941   3.645   2.114   1.491   0.289   0.000   0.000   1.828
   0.962  -0.196   0.674   2.330   4.919   5.441   3.084   2.482   1.253  -0.216   0.000   0.000   0.962
Coupling_cisDPro_transGly
   0.962   0.000   0.000  -0.216   1.253   2.482   3.084   5.441   4.919   2.330   0.674  -0.196   0.962
   1.828   0.000   0.000   0.289   1.491   2.114   3.645   4.941   3.849   2.309   1.223   0.913   1.828
   2.463   0.000   0.000   0.583   1.401   2.258   3.067   3.439   3.404   2.351   1.724   1.661   2.463
   2.767   0.000   0.000   0.866   1.707   2.099   1.629   2.355   3.199   2.245   2.071   2.228   2.767
   2.400   0.000   0.000   1.411   1.795   1.596   1.282   1.484   0.382   1.359   2.049   2.307   2.400
   1.418   0.000   0.000   1.625   1.539   1.136   0.869  -0.995  -0.618   1.593   2.475   2.029   1.418
   0.488   0.000   0.000   1.711   1.043  -0.370  -0.802  -1.232   0.459   1.924   2.145   1.434   0.488
  -0.686   0.000   0.000   1.199  -0.179  -0.285  -0.845  -0.937   0.748   1.519   1.194   0.317  -0.686
  -1.548   0.000   0.000   0.037   0.237  -0.383  -0.795   0.506   1.099   0.907   0.177  -0.918  -1.548
  -1.795   0.000   0.000  -0.133  -0.519  -0.447   0.686   0.947   1.778   0.779  -0.414  -1.755  -1.795
  -1.678   0.000   0.000  -0.541  -0.394   0.742   1.576   2.286   3.675   1.139  -0.785  -2.178  -1.678
  -0.473   0.000   0.000  -0.420   0.425   1.855   2.458   4.812   5.265   1.919  -0.403  -1.485  -0.473
   0.962   0.000   0.000  -0.216   1.253   2.482   3.084   5.441   4.919   2.330   0.674  -0.196   0.962
NtermShift_cisPro_transGly
   7.202   7.061   7.764   7.494   5.795   6.097   7.509   7.030   3.224   4.843   0.000   0.000   7.202
  -8.543   0.652  -0.197  -3.384  -1.688  -0.121  -6.947  -6.025   0.485   8.268   0.000   0.000  -8.543
 -19.380  -5.212  -7.101 -10.064  -3.665  -5.034  -9.599  -6.389  -1.323   7.032   0.000   0.000 -19.380
 -30.583 -14.933 -11.893 -13.115  -7.243  -5.415  -6.229  -4.793  -2.358   2.055   0.000   0.000 -30.583
 -39.467 -24.612 -15.397  -9.554  -3.204  -1.270  -2.343  -5.426 -10.481 -12.858   0.000   0.000 -39.467
